1998,10,9,13,20,80.42,3,0.26,3,73.99,3,18.43,1,93.5,1,19.5,1,0.89,1,332,1,2.74,1,1011.6,1,,,,,,,,,,,
1998,10,9,13,25,84.58,3,0.15,3,78.19,3,18.37,1,93.5,1,19.53,1,1.23,1,187.9,1,2.36,1,1011.6,1,,,,,,,,,,,
1998,10,9,13,30,79.52,3,-0.45,3,73.7,3,18.31,1,93.5,1,19.45,1,1.15,1,339.5,1,2.51,1,1011.6,1,,,,,,,,,,,
1998,10,9,13,35,83.51,3,0.34,3,77.55,3,18.35,1,93.5,1,19.45,1,1.09,1,259.9,1,3.5,1,1011.6,1,,,,,,,,,,,
1998,10,9,13,40,105.82,3,-0.08,3,97.15,3,18.3,1,93.7,1,19.44,1,1.14,1,290.1,1,3.43,1,1011.6,1,,,,,,,,,,,
1998,10,9,13,45,133.85,3,2.17,3,123.57,3,18.38,1,93.7,1,19.4,1,0.74,1,254.5,1,3.12,1,1011.6,1,,,,,,,,,,,
1998,10,9,13,50,119.29,3,2.65,3,110.13,3,18.52,1,93.4,1,19.38,1,0.14,1,212.4,1,1.29,1,1011.6,1,,,,,,,,,,,
1998,10,9,13,55,114.52,3,2.36,3,103.24,3,18.54,1,92.9,1,19.43,1,0.4,1,231.9,1,2.06,1,1011.6,1,,,,,,,,,,,
1998,10,9,14,0,121.53,3,1.34,3,110.92,3,18.42,1,92.9,1,19.39,1,1.89,1,246.8,1,3.2,1,1011.6,1,,,,,,,,,,,
1998,10,9,14,5,112.63,3,0.92,3,103.67,3,18.32,1,92.8,1,19.42,1,1.76,1,106.7,1,3.05,1,1011.5,1,,,,,,,,,,,
1998,10,9,14,10,200.12,3,3.47,3,182.72,3,18.47,1,93,1,19.45,1,0.58,1,208.4,1,2.97,1,1011.4,1,,,,,,,,,,,
1998,10,9,14,15,99.75,3,1.64,3,91.87,3,18.58,1,91.8,1,19.5,1,1.24,1,170.7,1,2.97,1,1011.4,1,,,,,,,,,,,
1998,10,9,14,20,95.41,3,-0.48,3,87.28,3,18.54,1,91.7,1,19.47,1,1.96,1,244.2,1,3.73,1,1011.4,1,,,,,,,,,,,
1998,10,9,14,25,159.66,3,1.01,3,145.05,3,18.54,1,91.9,1,19.5,1,0.78,1,109.4,1,2.21,1,1011.4,1,,,,,,,,,,,
1998,10,9,14,30,157.62,3,2.94,3,143.91,3,18.71,1,91.1,1,19.47,1,0.63,1,19.47,1,2.74,1,1011.4,1,,,,,,,,,,,
1998,10,9,14,35,110.54,3,1.61,3,101.42,3,18.75,1,90.4,1,19.54,1,1.11,1,263.8,1,2.67,1,1011.5,1,,,,,,,,,,,
1998,10,9,14,40,85.8,3,0.15,3,78.57,3,18.67,1,91.3,1,19.54,1,0.46,1,237,1,2.97,1,1011.4,1,,,,,,,,,,,
1998,10,9,14,45,101.82,3,-1.23,3,94.75,3,18.62,1,90.8,1,19.61,1,1.82,1,259,1,3.66,1,1011.4,1,,,,,,,,,,,
1998,10,9,14,50,120.94,3,-0.02,3,109.87,3,18.55,1,91.3,1,19.57,1,1.74,1,251.7,1,2.97,1,1011.3,1,,,,,,,,,,,
1998,10,9,14,55,140.57,3,0.07,3,129.4,3,18.53,1,91.5,1,19.54,1,1.86,1,267.1,1,3.66,1,1011.3,1,,,,,,,,,,,
1998,10,9,15,0,190.76,3,2.8,3,173.41,3,18.62,1,91.1,1,19.53,1,0.96,1,275.4,1,2.44,1,1011.2,1,,,,,,,,,,,
